Date,Datetime,Close,Volume,Open,High,Low,Symbol,Type
2025-05-30,2025-05-30 05:30:00,0.724272085506191,649806532.9053063,0.724272085506191,0.724272085506191,0.724272085506191,ADA-USD,crypto
2025-05-31,2025-05-31 05:30:00,0.6912614352706643,935627012.618067,0.6912614352706643,0.6912614352706643,0.6912614352706643,ADA-USD,crypto
2025-06-01,2025-06-01 05:30:00,0.6863035406713839,721005660.5061203,0.6863035406713839,0.6863035406713839,0.6863035406713839,ADA-USD,crypto
2025-06-02,2025-06-02 05:30:00,0.6853559510305921,524853161.2361533,0.6853559510305921,0.6853559510305921,0.6853559510305921,ADA-USD,crypto
2025-06-03,2025-06-03 05:30:00,0.6900620402912112,570636794.5706515,0.6900620402912112,0.6900620402912112,0.6900620402912112,ADA-USD,crypto
2025-06-04,2025-06-04 05:30:00,0.684833771475063,494639383.16412145,0.684833771475063,0.684833771475063,0.684833771475063,ADA-USD,crypto
2025-06-05,2025-06-05 05:30:00,0.6662352525151268,400096118.0279466,0.6662352525151268,0.6662352525151268,0.6662352525151268,ADA-USD,crypto
2025-06-06,2025-06-06 05:30:00,0.6279989717216173,759754191.8443644,0.6279989717216173,0.6279989717216173,0.6279989717216173,ADA-USD,crypto
2025-06-07,2025-06-07 05:30:00,0.6564156318236438,579132039.6493936,0.6564156318236438,0.6564156318236438,0.6564156318236438,ADA-USD,crypto
2025-06-08,2025-06-08 05:30:00,0.665097118031322,345182718.07783103,0.665097118031322,0.665097118031322,0.665097118031322,ADA-USD,crypto
2025-06-09,2025-06-09 05:30:00,0.6696475032429187,445907844.38359064,0.6696475032429187,0.6696475032429187,0.6696475032429187,ADA-USD,crypto
2025-06-10,2025-06-10 05:30:00,0.7051927875959849,556699781.999879,0.7051927875959849,0.7051927875959849,0.7051927875959849,ADA-USD,crypto
2025-06-11,2025-06-11 05:30:00,0.7161084051691045,816441834.7804779,0.7161084051691045,0.7161084051691045,0.7161084051691045,ADA-USD,crypto
2025-06-12,2025-06-12 05:30:00,0.6978609557770317,650490779.2528718,0.6978609557770317,0.6978609557770317,0.6978609557770317,ADA-USD,crypto
2025-06-13,2025-06-13 05:30:00,0.6645616396607636,644736788.8081536,0.6645616396607636,0.6645616396607636,0.6645616396607636,ADA-USD,crypto
2025-06-14,2025-06-14 05:30:00,0.6415287116259395,967144196.2984973,0.6415287116259395,0.6415287116259395,0.6415287116259395,ADA-USD,crypto
2025-06-15,2025-06-15 05:30:00,0.6249531411165467,377703624.01002413,0.6249531411165467,0.6249531411165467,0.6249531411165467,ADA-USD,crypto
2025-06-16,2025-06-16 05:30:00,0.6338091675682362,306474152.5964094,0.6338091675682362,0.6338091675682362,0.6338091675682362,ADA-USD,crypto
2025-06-17,2025-06-17 05:30:00,0.6348092267777333,634345979.704381,0.6348092267777333,0.6348092267777333,0.6348092267777333,ADA-USD,crypto
2025-06-18,2025-06-18 05:30:00,0.6114224843190872,668780456.8391515,0.6114224843190872,0.6114224843190872,0.6114224843190872,ADA-USD,crypto
2025-06-19,2025-06-19 05:30:00,0.6031520541269734,649432905.7020996,0.6031520541269734,0.6031520541269734,0.6031520541269734,ADA-USD,crypto
2025-06-20,2025-06-20 05:30:00,0.6022517506298001,411526119.6336923,0.6022517506298001,0.6022517506298001,0.6022517506298001,ADA-USD,crypto
